"","Cell_Type1","Cell_Type2","Cell_Type3","Cell_Type4"
"Gene139",14.5172145759583,22.3957055187766,14.665995921734,6.38579034416537
"Gene140",0.311683478415755,0.428226633223863,0.382850855696326,0.509145194135085
"Gene141",16.7359944380206,26.0022621671582,21.6793804292339,25.443164507615
"Gene142",4.30015670663847,5.72136392669899,1.33377283272916,30.462096758508
"Gene143",2.30520658189104,1.11405923009855,2.81153428266072,3.81385117635209
"Gene144",1.5222119200125,2.19442811265313,1.75187624678817,2.41221650164629
"Gene145",101.900773083594,148.32335374732,127.87790757562,151.63260952441
"Gene146",989.125350169306,1450.46905283343,1209.44676888422,1486.53644899483
"Gene147",3295.23304909565,128.668834923052,814.503544237351,981.261045745685
"Gene148",28.4053391037916,41.0377308253805,19.1906111998374,41.4845983566948
"Gene149",23.1706021860004,33.2662143596516,27.8148308264718,34.1262185948916
"Gene150",40.3309901450172,57.8580302857085,48.0022111225427,56.8045687006688
"Gene151",578.183704220331,854.885476869177,718.362671777173,3260.71037337961
"Gene152",0.225290925512101,0.202103107882966,0.192925859993192,0.200936787857144
"Gene153",13.500884668389,19.3652109105668,16.5688866386163,19.6602187889751
"Gene154",0.453105104617899,0.818057076306545,0.661984755958897,0.880031745522595
"Gene155",1480.82432473454,2178.95508676984,1846.29648396551,2185.43991729164
"Gene156",8.88381720103325,11.9289686556047,9.59083904500195,25.7073358937337
"Gene157",6.72223556904382,9.989449519563,8.23784794737898,6.48698982058893
"Gene158",344.776936694068,91.4202526118792,76.5052487692153,238.414222913011
"Gene159",83.8169382304582,123.795708726519,105.179454754108,126.950404943797
"Gene160",8.88671213678137,6.30240024740677,10.1824939841304,12.5941403903643
"Gene161",1103.21676797906,1636.29705245013,925.08042154942,1677.15319002115
"Gene162",11.3153763011357,17.0608979176232,14.4686027158843,17.5435565971543
"Gene163",107.632553435631,305.295971927297,136.102158471031,477.130062113752
"Gene164",8.65894789178861,13.5989834658125,31.6635017126627,13.722306215891
"Gene165",64.5755691820376,92.2174539389721,79.3971746580998,96.0810636699228
"Gene166",114.124638097388,161.729825890148,139.860965779591,167.405444524347
"Gene167",691.670644123332,995.154383763538,855.730261839222,1029.27142426115
"Gene168",17.7003309140654,32.9679626020041,20.6564238470473,25.8872152505854
"Gene169",1.06159046991044,1.31360785083605,1.28546797478996,0.928327925824206
"Gene170",9.91287684854865,14.8821215085944,12.3675432355728,15.1994247731544
"Gene171",20.6707700277422,31.0363789354425,26.9743506903265,31.5512729967189
"Gene172",44.6625804850625,64.6368080324307,55.500803078875,67.5738615704544
"Gene173",54.5459974144112,78.186068834647,65.1671759785339,62.5052093624424
"Gene174",40.8209423360433,62.9339459881017,54.2229742730065,31.2985909473528
"Gene175",82.7570897930727,30.2848208785563,25.5876393036241,30.1079884678948
"Gene176",18.0234310052805,116.842626218953,65.3449942393355,117.870629536778
"Gene177",33.9546898204853,169.615908809117,41.8214952292008,175.898707174639
"Gene178",6.89098726550662,18.1877363458423,8.17765344492799,9.45034618661455
"Gene179",35.0305641052518,51.3979584374576,20.9558189870188,53.801897634858
"Gene180",17.1136958374911,6.34364982416633,21.4094283316985,26.0327733804478
"Gene181",28.6387613971331,41.2152978183027,35.5736735221246,43.5055995270169
"Gene182",13.4058378593133,20.4076421093126,17.3937611016412,21.3960656175563
"Gene183",0.69805538672387,0.597846469673295,0.961902513775702,1.04598671211288
"Gene184",239.621931434007,91.3781521613933,79.830677971028,96.5894471118377
"Gene185",116.2386128217,165.498694805432,143.236015718727,220.660083260714
"Gene186",829.397727024975,1234.85900303483,1025.05834583115,480.19651909005
"Gene187",35.8264318255406,52.0372509159513,44.9602250646987,53.51045036755
"Gene188",9.91735078621753,15.1670595285112,41.422479720128,45.4172873705291
"Gene189",1.00682731229201,1.76513240906725,1.38355791928702,4.53521639761328
"Gene190",0.0253453434077734,0.0257809410285263,0.0138227542643047,0.0541270565330257
"Gene191",35.4798532655038,51.4795970578164,42.7072179380003,51.3409441912997
"Gene192",6.6554835385525,76.6823963556821,197.60226659316,77.9265145434258
"Gene193",4.73612320004924,6.34951440402007,5.76395601038641,6.93172227912039
"Gene194",38.4442655091817,56.425850072455,15.1684688303392,56.5511577463213
"Gene195",4.05915433324563,26.4769245454555,11.2364976756193,13.4646833473711
"Gene196",123.846570808312,187.551297085821,156.579472479216,185.654341781453
"Gene197",88.6766564330755,130.096229611476,111.409541401957,526.723433244108
"Gene198",8.71721040058719,51.0175814879972,43.6587920482191,51.3055036150301
"Gene199",8.3139144350768,12.3102228922662,10.0268750549145,12.7336050205772
"Gene200",0.150802054088582,0.207042279924702,0.275144091044772,0.2664604302606
"Gene201",6.46366857653057,9.08980550787635,13.3874423975676,5.08083232750774
"Gene202",366.623284717495,550.908635359251,463.821656968002,130.775149932932
"Gene203",38.6133027291946,55.839485339918,84.6616080751583,56.3740882499376
"Gene204",0.475494177251073,0.610999729577132,0.917749336328371,0.25036926463817
"Gene205",0.113619797768444,0.430817044977668,0.446127741192231,0.543002803875687
"Gene206",1.38422061993711,0.438587593166411,1.73651510663954,2.06274242029797
"Gene207",6.05982338717976,4.1333696086014,5.29868338400897,9.14718712967475
"Gene208",75.8638501969978,111.130550164317,93.8194155881641,111.394264214412
"Gene209",1.19238817271031,4.49152116853354,1.42447470743373,1.74190935392868
"Gene210",10.3630471988316,84.7919445987576,69.7712248629176,87.0224612291847
"Gene211",12.3923487030497,17.0038755349745,14.7667400234098,17.1636881422393
"Gene212",28.5947111792513,43.4809601327746,36.5693000430974,15.348485834358
"Gene213",27.1184977706572,31.0131812794087,35.3728703454382,9.82916768102164
"Gene214",14.0229331081537,19.9203941618062,31.1304344027458,19.8403359394766
"Gene215",20.9264521728692,32.0630900198748,26.4826315363491,7.02977387864724
"Gene216",49.8626942826176,182.961826649752,157.438272032584,73.0213988919938
"Gene217",2.57921206013052,4.20030104793857,3.6624089937799,4.23205863738996
"Gene218",3.36223672839055,4.96317602888703,13.8891168212931,4.82764746037811
"Gene219",115.537580239991,168.744573260469,142.171727471702,175.990382816867
"Gene220",39.1853269643543,322.705493093128,49.3635313143137,59.4579459538341
"Gene221",30.6785889796077,11.760560860491,37.7753785757926,44.6735196114874
"Gene222",0.624649099046526,0.390195544259801,0.370436975952062,0.378006844581325
"Gene223",60.2244848780423,16.2910493005911,74.9371603958066,88.6001564049182
"Gene224",24.9667431092762,37.5276220615298,31.8019451662674,85.7881044574119
"Gene225",129.301377205398,189.993225697911,161.612957486193,192.245051639322
"Gene226",185.809712599422,262.080486235704,222.797250212311,267.54168817495
"Gene227",146.096057211021,221.018717711221,182.703411912691,1548.04612962577
"Gene228",186.341061387984,270.834673982384,929.611865243736,275.319962782846
"Gene229",1.20977304718241,4.09306203002012,3.34122466334045,4.29505987333468
"Gene230",55.9477401508798,80.5097146307235,67.1803757482529,81.0175047710081
"Gene231",3.2614164307468,14.6092920129631,12.1267633420767,14.3291813211678
"Gene232",18.1457734639942,26.791999949896,23.8011794025814,26.9426305366487
"Gene233",5.21455207827728,7.0041077795785,6.09187067269634,7.07761525843452
"Gene234",0.873415128685469,1.97034648804654,1.15124260169578,3.52675166009487
"Gene235",24.925166928413,13.2791537599357,31.219465237984,37.7246479192794
"Gene236",7.71105783039876,11.750656020294,9.47342367671169,11.890532353263
"Gene237",31.5039390585252,45.7106270822613,39.532444543603,46.2491678795667
"Gene238",0.308891012349931,3.65201895731714,0.98867390431103,3.95986879794101
"Gene239",62.0149813727053,92.5390332200686,77.5681748784884,191.737881967342
"Gene240",0.152236749142501,0.0352188546850928,0.179667532001088,0.27293512478948
"Gene241",0.871008946970438,0.357800411935553,0.371078122128262,0.435618580942803
"Gene242",21.9236931135109,9.78581209301668,8.12193517091331,1.91365991516987
"Gene243",35.3405017255649,146.27401048953,42.1899152528604,50.5458186899166
"Gene244",2.66199423855492,4.18767616729986,3.97389063072337,4.15586039287085
"Gene245",14.9902075362381,22.368325143836,18.5750663091322,22.5909221218255
"Gene246",1.86424585034535,2.68439139810844,2.06086090147549,3.02020583856028
"Gene247",8.05284132617905,11.8194407315716,9.97094615901534,12.4092544364118
"Gene248",8.42768426982872,2.75029458968561,11.2043956317681,13.0406538194225
"Gene249",37.2563041812887,30.9380812444627,45.9585283690526,53.2890182583808
"Gene250",4849.09906415409,3378.37262500109,2823.32804411273,2449.81708602268
"Gene251",1.32603070863311,1.78221552709469,1.42288565743256,2.11975559944628
"Gene252",11.604845863695,16.5074125454287,14.5450859600119,16.3831515734373
"Gene253",0.0102949384320404,0.021308125865761,0.0155159024984521,0.0303899274370306
"Gene254",19.888221069264,28.3731192246654,23.4577725749603,4.36598890442263
"Gene255",2.0647558614781,0.879970008856608,2.32691751930334,2.77350637620934
"Gene256",8.26212445611807,324.125363219246,68.9552228182545,82.1257459209973
"Gene257",0.415080677036837,0.585618383241802,0.541045198421356,0.50561915796719
"Gene258",58.1312788948077,86.3096174785318,27.9220973894621,87.0387837403311
"Gene259",15.3318881856947,22.1677243226051,18.9798204022222,9.49529430714441
"Gene260",6.6522650007837,19.1484612575157,16.0470231940823,19.4199750286302
"Gene261",168.897387765721,248.601728039003,583.71265424594,252.535819138515
"Gene262",4.63922109067871,6.67361420604147,5.6364455411828,6.66374892145458
"Gene263",13.8860231860841,76.757825344134,215.733137587289,109.451584960006
"Gene264",237.214668582818,350.006041953644,684.026008982705,349.066091265333
"Gene265",66.7397482992475,95.5819738313551,83.9394031829403,98.6996162480587
"Gene266",18.4904061159564,28.8822546888987,8.29586571946914,28.2508354319636
"Gene267",15.0834239718288,52.019119943191,43.8432797548633,53.0538600568543
"Gene268",7.82399811890508,22.5305979817131,1.26365826708658,5.3257817779239
"Gene269",16.0502926835696,12.0441095170497,2.72867737585438,12.8047105837947
"Gene270",46.7049848744436,70.8649212201109,57.8665818353861,71.083637371671
"Gene271",738.911239436297,3733.50379697592,242.122853795457,1097.10752286795
"Gene272",15.9215442230211,43.6789468320937,60.2413470284868,75.2533616341056
"Gene273",51.0948112877874,71.547312805861,30.2186448099148,320.707022581968
"Gene274",190.823061313185,135.251585393026,117.667896571579,472.415527950198
"Gene275",0.0335023886603359,0.0532118597073628,0.0698716010112205,0.0710445778260116
"Gene276",0.605390675597297,1.13524156323408,0.776769031641698,1.09920781414891
"Gene277",3.78299527247454,5.58645445059148,4.84565205816005,5.42083457794449
"Gene278",14.4343644631538,21.4613396400376,17.7178372469643,21.8613289985173
"Gene279",125.156301248125,113.350754470699,28.8920663885024,104.61148111792
"Gene280",24.1664520979592,37.9219142527394,30.5744498612478,114.258002154422
"Gene281",0.805928302836161,1.46337181122837,0.369564246868559,1.0515029192176
"Gene282",13.1906036241482,19.7859346173768,16.6275759327535,20.0043405822488
"Gene283",0.249591438468721,0.260978721267075,0.130832882563152,0.252283541189698
"Gene284",4.28352368762788,6.80842046138655,13.9917874059373,6.95498322205302
"Gene285",44.8232576584924,62.8436692538309,55.8440918754075,65.3730504240383
"Gene286",9.52864553528724,13.5774110763247,25.4783960685138,145.691686264785
"Gene287",21.1449744289474,29.9598495306442,25.8055385278073,31.22760009918
"Gene288",2.63396497077265,3.84241529101058,3.65218394346574,4.08193201427149
"Gene289",3.41369067184365,4.78550818584119,10.6697296510467,4.5590841121811
"Gene290",7.6792737382405,53.2788295105842,9.08295739087697,10.9220433423659
"Gene291",7.59406486961381,11.4000459030729,41.9030066791762,12.4468173734383
"Gene292",25.816229735466,58.491702425758,31.3149847240237,37.70278070182
"Gene293",37.2088277578096,177.554357459724,155.08651735462,180.226203576914
"Gene294",48.8886798114564,251.282460087341,59.3814979058384,70.6863581399857
"Gene295",11.1727588205042,3.23408422862686,2.75041719681964,3.32243469213047
"Gene296",2.12392506495427,3.24741337737335,8.07200938436372,3.4728497425968
"Gene297",33.6769233266233,19.7951097369421,43.2227079137648,50.5383551116527
"Gene298",12.3300274412773,17.6109689639731,16.007641650781,18.4661919463877
"Gene299",0.727372012108912,0.338087367335514,1.07772666092873,0.173304235036659
"Gene300",0.841541958848835,1.17719083457967,1.06635162442063,1.25804281969431
"Gene301",25.1790723612296,63.5175957243176,53.7615511948255,304.265717141139
"Gene302",15.2004277349518,22.4174890733922,19.6493783950843,22.3114571335569
"Gene303",7.70481214620028,12.0153875569893,9.78839407331427,11.5377888064078
"Gene304",2.65149849212988,22.4330824203357,19.7497461184454,23.7629425033766
"Gene305",22.439209836432,33.4849962469638,27.8676484154658,8.7537690916117
"Gene306",2.80168650029892,16.4061614925197,3.91023016068708,4.49933396317334
"Gene307",15.4621001808048,22.8537901064513,18.4958288540283,23.486905229337
"Gene308",11.5558655593067,17.2844551336759,21.792501698945,17.4270826164004
"Gene309",907.177620039894,347.934862008357,296.979611866933,353.977032653311
"Gene310",17.0071303344649,102.882824697978,547.953436643375,101.864898574381
"Gene311",3.28058963069161,5.02294726954415,3.88605638692707,5.1506933124155
"Gene312",22.8911262571251,34.46658774713,4.10462987189679,34.5006000432378
"Gene313",40.0019784571373,22.0807276891516,48.7830571199143,60.2518228454949
"Gene314",88.7982134081377,54.3582974186142,44.123631322189,55.3101781264382
"Gene315",0.344776816132012,0.572074604038038,0.353928697449888,0.362490177144207
"Gene316",8.23503015015527,11.8425183852652,10.0031099761372,12.5786768864762
"Gene317",83.0555209071118,117.116550726205,99.2846004277038,118.542799832081
"Gene318",7322.78003389538,2710.86553292589,4944.76709907037,885.086926897288
"Gene319",0.950473801335135,3.53920352740051,2.9170188947872,3.8721696259996
"Gene320",163.956968531982,108.796830571044,78.5201369273457,244.242245749747
"Gene321",0.0765592619962993,0.106494431443238,0.0902461140517222,0.206926831565664
"Gene322",110.246361803089,337.221677560634,133.825920575167,161.562726464395
"Gene323",153.923040631286,43.2260885654187,14.4292192350333,37.6932839445667
"Gene324",38.1907113120611,58.0436005296301,47.7473436740257,58.3769677511668
"Gene325",73.7277870776618,108.2273232407,91.063006406954,108.357818796597
"Gene326",264.234417779523,290.895473280749,246.100725446283,293.646475802971
"Gene327",2.24022359421692,18.9057140304926,15.7096561806506,19.1883267844752
"Gene328",20.0389871135211,30.1834234059609,26.2162529732181,30.4975461950342
"Gene329",28.9549726417467,51.8656689521463,42.5830350812784,52.3678266378157
"Gene330",0.899787211595414,0.81705444045098,0.590964648460809,3.63931278970487
"Gene331",55.728592947432,28.7845929817872,68.8316367550366,81.5254500347076
"Gene332",6.49377565046436,9.61070717876009,8.28363007196808,11.0829717754459
"Gene333",49.681644342206,71.5732965628155,58.4221382834684,73.6343978245446
"Gene334",7.22686250538498,10.1637018123691,8.59919852155798,10.7529723300022
"Gene335",116.178360610081,146.043994303096,145.045676538028,173.302569917437
"Gene336",5.57077454362814,8.1434359080971,6.90772169029023,8.73327149405066
"Gene337",171.98210714991,143.916517698971,209.755365963281,254.264854480743
"Gene338",55.9364584514645,81.9577652557511,30.9864127043883,81.458808157772
"Gene339",13.2106145512419,31.4706111081703,26.1183805235686,31.4932478353805
"Gene340",0.654459305624267,0.289835052443027,0.38949749561743,0.478937777757315
"Gene341",193.837397571612,94.6214464162012,75.9245455715842,94.5908863768206
"Gene342",49.6357187515643,19.6834754700173,49.0434239412867,20.0502855722192
"Gene343",234.431243117134,55.4310017007742,18.4845438340038,69.1624643165461
"Gene344",39.0449011871614,16.7815561425221,47.7820532310666,57.8672723810786
"Gene345",9.89258744612969,14.2035734747027,13.4730985713576,16.2411898738588
"Gene346",54.2310878983645,80.0319052306037,68.5593110226477,23.892508110696
"Gene347",23.1648290789198,126.6546997288,105.307123068756,129.991047918375
"Gene348",16.5598067556897,25.6805297974484,21.7032849081889,25.3170654336845
"Gene349",4.19663075948222,16.361192129848,13.9485007235998,16.2059157077692
"Gene350",3.69949214507042,5.67894821051668,4.87741754847608,5.69932653185132
"Gene351",4.11741765910689,6.01121823393279,5.09045121522317,6.19297691371466
"Gene352",21.646980423721,32.8944292960026,27.9236465797083,33.3763615963497
"Gene353",22.8608208801376,34.333975058229,38.5971175968318,11.5694796464483
"Gene354",9.94397880030499,46.95988075202,40.6310254463279,48.6499700886995
"Gene355",8.6638572765057,13.1716451821798,10.32155527885,12.6951022007712
"Gene356",8204.26644664612,3417.99263664307,8863.34332818188,3466.98884695184
"Gene357",0.484487914740191,0.739981441953215,0.640400539366276,0.705235499626291
"Gene358",31.7395718479853,16.3519765703431,25.6404566009183,30.014663085243
"Gene359",51.2498363760344,157.537023406296,64.2206010060331,76.1791779649867
"Gene360",0.278801082429672,1.1587589402369,0.881901388905402,1.07628519127832
"Gene361",506.636448053459,234.930176205352,193.404903122444,87.2789053251016
"Gene362",44.6246261034772,68.792714602093,54.8364721346214,159.028834089277
"Gene363",7.39191306219213,9.71075755114556,8.06606023717007,9.4084985550238
"Gene364",7.6969476945448,10.648740660278,9.14534585782678,8.08845261296692
"Gene365",3.66320861728082,5.68735770965243,4.86176510793288,5.52816158740278
"Gene366",8.12011823158923,41.3611665008793,9.48084971032862,6.64869944784361
"Gene367",17.1404578528718,25.2613839622515,21.8122588720944,24.80477642247
"Gene368",7.50600183843215,18.195065411339,18.6572082654545,21.126484281353
"Gene369",0.855171493441299,1.35868600541448,1.08944209516476,0.729900324422679
"Gene370",16.3372863767465,49.4304325551585,43.4250413116781,51.5165143325392
"Gene371",6.86380607328081,28.4470160461727,23.4397146845151,14.602222679755
"Gene372",116.117888751421,167.705893329396,68.6124140091496,171.985289329131
"Gene373",18.0565890550156,159.039674591036,22.3508570933745,27.0641377523718
"Gene374",25.0193200758075,36.3925512029935,28.5472960655568,36.2391684301926
