"","Cell_Type1","Cell_Type2","Cell_Type3","Cell_Type4"
"9*9",0,0,0.199060950651832,0.800939049348168
"9*10",0,0.167013732395973,0.165016626870934,0.667969640733093
"9*11",0,0.200630626691093,0,0.799369373308907
"9*12",0,0.000205871165345109,0.163121664122827,0.836672464711828
"9*13",0,0.198963155738801,0,0.801036844261199
"9*14",0.325269672389257,0.00207187123717678,0,0.672658456373566
"9*15",0,0.000175075331171796,0.328063074336111,0.671761850332717
"10*1",0.16771663643559,0.661978745459549,0.170256253285043,4.83648198186418e-05
"10*2",0,0.795673978817028,0.00378326483119008,0.200542756351782
"10*3",0,0.664594508537995,0.00191797693462285,0.333487514527382
"10*4",0.165853724572993,0.833255194755451,0.000891080671555846,0
"10*5",0.000605096472174234,0.699137663541874,0.100779101726887,0.199478138259065
"10*6",0.142624837039406,0.572157587646809,0.285217575313785,0
"10*7",0.331696663266558,0.668303336733442,0,0
"10*8",0,0.834536847456287,0.165277248572875,0.000185903970837566
"10*9",0,0.000684415070687843,0.165778708237353,0.83353687669196
"10*10",0,0.000443462361951559,0.283706136082942,0.715850401555106
"10*11",0.245512224909959,0.126869732953748,0.122993356255868,0.504624685880425
"10*12",0.196129055922599,0.100762738006426,0.197842883851245,0.50526532221973
"10*13",0,0.00130210503392309,0.329649746421754,0.669048148544322
"10*14",0.325569672369376,0,0,0.674430327630624
"10*15",0,7.49197169988142e-05,0.196620802890196,0.803304277392805
"11*1",0,0.661864859752392,0.00536106291754825,0.33277407733006
"11*2",0,0.553563230705498,0.114094009834652,0.33234275945985
"11*3",0.198949101816465,0.799781429901665,0.00126946828186949,0
"11*4",0.000187430628205465,0.570241406006009,0.429571163365786,0
"11*5",0.284282734973563,0.715717265026437,0,0
"11*6",0.166577358738489,0.833422641261511,0,0
"11*7",0.00234726839098697,0.625913383526528,0.246501035962416,0.125238312120069
"11*8",0.000998654668137154,0.799231282424323,0,0.19977006290754
"11*9",0.331568706861344,0.00288494344103484,0,0.665546349697621
"11*10",0,0.201470968903373,0,0.798529031096627
"11*11",0.000658880262151657,0.000829712746053573,0.163833021739023,0.834678385252772
"11*12",0.217991778449883,0.114761968067196,0,0.66724625348292
"11*13",0,0.288009767245993,0.14047747320866,0.571512759545347
"11*14",0.278570110212215,0.00245028206475097,0,0.718979607723034
"11*15",0.139194883684877,0.000678717282233535,0.282743486256216,0.577382912776673
"12*2",6.19114124176735e-05,0.83133752110323,0.168600567484353,0
"12*3",0.00078688728484285,0.666403810907714,0.00108090216983665,0.331728399637607
"12*4",0.00121149449862216,0.833055533778877,0.165732971722501,0
"12*5",0.00250620839193395,0.800998433641709,0.196495357966357,0
"12*6",0.00218432787005216,0.802414257988453,0.195401414141494,0
"12*7",0.142967655486253,0.718805244381958,0.138227100131789,0
"12*8",0.00167537086012786,0.836349645157349,0.161974983982524,0
"12*9",0.287380561870047,0.00156543439478676,0.139403792805438,0.571650210929728
"12*10",0.00141941588799192,0.200360893890559,0,0.79821969022145
"12*11",0.199139483267333,0.000351573447966158,0,0.800508943284701
"12*12",0.166452651131663,0.00168119094252755,0.163807003120341,0.668059154805468
"12*13",0.141172351302926,0.002868998794474,0.140122796041418,0.715835853861182
"12*14",0,0.427457707850885,0,0.572542292149115
"13*2",0.00022603092031448,0.796825533330329,0.202948435749356,0
"13*3",0.00164589974650918,0.714461018672461,0.143326216288539,0.140566865292491
"13*4",0.00200096361688428,0.71581510655112,0.141188175922378,0.140995753909619
"13*5",0.143485659627268,0.716821048688682,0.13969329168405,0
"13*6",0.144067256113047,0.574242615838769,0.139679543906093,0.142010584142092
"13*7",0.00247003209662239,0.835070508637073,0.162459459266305,0
"13*8",0.0016163298506184,0.665777609246442,0,0.33260606090294
"13*9",0.252472747078178,0.000905017101755324,0.120861109022333,0.625761126797733
"13*10",0.00211078893963698,0.166188132258914,0.163946468803635,0.667754609997813
"13*11",0.000111354344488525,0.166437868292125,0.163662020500616,0.66978875686277
"13*12",0.198328759079533,0.00107044518636938,0,0.800600795734097
"13*13",0.164978980304377,0.169445613753972,0,0.665575405941652
"13*14",0.000919773365810002,0.0038831617756975,0.194854097046421,0.800342967812071
"14*3",0.00204359867923537,0.66584845866234,0.332107942658425,0
"14*4",0.00236317688565149,0.799635029856307,0,0.198001793258042
"14*5",0.00229087405221127,0.799245445068996,0,0.198463680878792
"14*6",0.168633079777702,0.666125422451667,0,0.165241497770631
"14*7",0.00366265239834769,0.83318229329427,0.163155054307383,0
"14*8",0.00322731748287635,0.66615787097337,0.163779129467275,0.166835682076478
"14*9",0.00203427463889291,0.198942082096212,0,0.799023643264895
"14*10",0.251848252956319,0,0,0.748151747043681
"14*11",0.000341690430502847,0,0.196870264803045,0.802788044766452
"14*12",0.00052923699180338,0.14469178315495,0.140123158476031,0.714655821377215
"14*13",0.000553827073887412,0.288752011150469,0,0.710694161775643
"15*5",0.00395099784570152,0.832635180253266,0.163413821901032,0
"15*6",0.11367390526343,0.554350520058182,0,0.331975574678389
"15*7",0.170901939588886,0.663629374877238,0,0.165468685533876
"15*8",0.148197489484386,0.711023092038477,0.140779418477137,0
"15*9",0.00305354612323818,0.197636854115253,0.00050277761460739,0.798806822146902
"15*10",0.101674182659544,0.198248094904299,0.196981715606981,0.503096006829177
"15*11",0.00134034777902037,0,0.196395672791304,0.802263979429676
"16*8",0.147926005048345,0.566201633352474,0.000873515271334774,0.284998846327846
